id,plant_name,au_hardiness_zone,sow_to_seedling,seedling_to_harvest,harvest_window,watering_frequency,key_activities,created_at,growth_multiplier,extra_care,updated_at,plant_category,climate_note,unsuitable_zone
6ea39719-6191-4885-85d0-fb378738e34d,Shallot,10a,14,100,21,3,"[{""timing"":90,""activity"":""Apply potassium at bulbing"",""details"":""Sulphate of potash at 30g/m² when bulbs begin to swell. In zone 10, the switch from nitrogen to potassium must be made earlier than in cool zones because spring warming arrives sooner."",""category"":""fertilizing""},{""timing"":110,""activity"":""Stop watering"",""details"":""Stop irrigation at 40-50% top yellowing — in zone 10 the curing process is faster than in cool zones due to warmer conditions. Letting the bulbs dry in the ground for a week before lifting is beneficial."",""category"":""watering""},{""timing"":120,""activity"":""Harvest October-November and cure quickly"",""details"":""Lift in October-November in zone 10. Cure in a warm airy shed for 2-3 weeks. In zone 10, do not leave in the ground past November — spring heat deteriorates the bulbs rapidly."",""category"":""harvest""}]",2026-05-20 05:31:48.909027,1.0,April-June planting,2026-05-20 05:31:48.909027+00,annual_vegetable,Planted from individual bulbs — each divides into a cluster of 4-8 new bulbs at harvest. Same day-length sensitivity as onions. Cure thoroughly before storage.,False
6eac3c91-d58c-4687-b8b1-0bb3f27ecb6a,Winter Squash,10a,7,100,21,5,"[{""timing"":75,""activity"":""Check for powdery mildew — treat if needed"",""details"":""Powdery mildew typically appears by midsummer on squash in zone 10. Apply sulfur spray at first signs (white powder on leaf surfaces). Mildew does not spread to the fruit but defoliates the plant, reducing final fruit quality."",""category"":""pest""},{""timing"":100,""activity"":""Harvest at skin hardness — long stem essential"",""details"":""Harvest when skin resists a fingernail and the stem connection point has dried (corky texture). Leave 10cm of stem. Cure for 10-14 days before storage. Zone 10 storage life of well-cured squash: 4-6 months."",""category"":""harvest""}]",2026-05-20 05:30:34.122023,1.05,Excellent warm-season production,2026-05-20 05:30:34.122023+00,annual_vegetable,Same principles as pumpkin. Harvest at full maturity with hard skin — unlike summer squash. Cures to 3-6 months storage. Needs bees for pollination.,False
6f1b1480-1d83-4154-a68c-d1c95843621d,Coriander,12b,10,30,21,3,"[{""timing"":10,""activity"":""Thin and harvest simultaneously"",""details"":""Thin plants to 5cm spacing, eating thinnings immediately. In warm zones, thinning itself can trigger bolt in remaining plants — be gentle."",""category"":""planting""},{""timing"":14,""activity"":""Harvest very young for best flavour"",""details"":""In subtropical and tropical conditions, harvest leaves very young (2-3 true leaves stage). Older leaves in warm conditions are still edible but aroma diminishes rapidly."",""category"":""harvest""},{""timing"":35,""activity"":""Collect seed"",""details"":""Allow all bolted plants to set seed in a paper bag. Dry and store. Use as spice or re-sow in the following cool season."",""category"":""harvest""}]",2026-05-20 05:30:53.654356,0.85,Dry season only,2026-05-20 05:30:53.654356+00,annual_herb,Notoriously bolt-prone. Direct sow — resents transplanting. Keep cool and harvest before flower stalks emerge. Succession sow every 2-3 weeks.,False
6f34c47c-99b6-4fc9-ad8c-c21cb312e764,Mandarin,10b,365,1095,90,7,"[{""timing"":365,""activity"":""Prune following harvest completion"",""details"":""After fruit removal, remove crossing branches and manage height for easy picking. Remove any dead wood or diseased material. Zone 10 mandarins grow vigorously — annual size management is important."",""category"":""pruning""},{""timing"":1095,""activity"":""Harvest at colour change and taste test"",""details"":""Each variety has a different harvest window. Colour changes to orange-red when ready. Taste regularly near the expected harvest period — sweetness and juice confirm readiness. Mandarin holds on tree for 4-6 weeks without quality loss."",""category"":""harvest""}]",2026-05-20 05:32:37.950178,1.1,Outstanding production,2026-05-20 05:32:37.950178+00,perennial_tree,Sweet flavour requires some cool nights in autumn and winter to develop properly. More cold-tolerant than lime or grapefruit. Self-fertile. Satsuma is the most frost-hardy variety.,False
6fd4314e-65e2-417b-b18d-2eb19e424581,Mandarin,8b,365,1095,90,7,"[{""timing"":60,""activity"":""Apply citrus fertiliser with trace elements"",""details"":""Complete citrus fertiliser (including zinc and iron) in September. In cool zones, one application per year is appropriate. Late-season feeding stimulates soft frost-vulnerable new growth."",""category"":""fertilizing""},{""timing"":180,""activity"":""Install frost protection for young trees"",""details"":""Cover young trees (under 4-5 years) when frost is forecast. Established Satsuma trees can withstand -6°C. Young trees are more vulnerable — protect below -2°C."",""category"":""planting""},{""timing"":365,""activity"":""Do a light annual prune"",""details"":""After main harvest in autumn-winter, remove dead wood and crossing branches. Do not prune heavily — mandarins form on the outer canopy and heavy pruning reduces next season's crop."",""category"":""pruning""},{""timing"":1095,""activity"":""Harvest at full colour — Satsuma ripens before most citrus"",""details"":""Satsuma ripens April-June in cool zones — one of the earliest mandarins. Satsumas can be fully ripe while still slightly green in cool zones — taste to confirm. Mandarins are the best indicator of correct harvest — taste, don't just look at colour."",""category"":""harvest""}]",2026-05-20 05:32:37.003056,0.85,Satsuma mandarin in sheltered position,2026-05-20 05:32:37.003056+00,perennial_tree,Sweet flavour requires some cool nights in autumn and winter to develop properly. More cold-tolerant than lime or grapefruit. Self-fertile. Satsuma is the most frost-hardy variety.,False
7042b86d-4b04-4121-81b8-2ccf3a0e58ee,Mint,8b,14,45,180,2,"[{""timing"":30,""activity"":""Begin harvesting when 15cm tall"",""details"":""Cut stems to 5cm above ground when plants reach 15-20cm. This stimulates bushy growth. Harvest regularly — mint not cut back becomes leggy and flavourless. Harvest before flowering for maximum aroma."",""category"":""harvest""},{""timing"":60,""activity"":""Cut back hard before flowering"",""details"":""When flower spikes appear, cut the entire plant back to 5cm. This delays flowering and forces a new flush of aromatic leaves. A plant that flowers loses most of its essential oil content and becomes less flavoursome."",""category"":""pruning""},{""timing"":90,""activity"":""Divide plant"",""details"":""Lift the container, remove the root mass, divide and replant the most vigorous outer sections. Discard the old central root mass — it is woody and less productive."",""category"":""planting""},{""timing"":180,""activity"":""Mulch roots for winter in zones 8-9"",""details"":""After the plant dies back in autumn, mulch the container or root zone with 5cm of compost. The roots survive winter and re-shoot reliably in spring."",""category"":""planting""}]",2026-05-20 05:30:57.518804,1.05,Winter dormancy — mulch roots,2026-05-20 05:30:57.518804+00,perennial_vegetable,Perennial spreading herb — grow in containers to prevent invasive spreading throughout the garden. Regrows from roots even after killing frost.,False
707416fc-3c9d-4c3e-953d-42754e684e19,Rocket,12b,7,28,21,3,"[{""timing"":10,""activity"":""Harvest at first true leaf stage"",""details"":""In warm zones, harvest rocket as micro-greens (at first true leaf, 7-10cm) before heat accelerates bolting. This very young harvest has the best flavour in warm conditions."",""category"":""harvest""}]",2026-05-20 05:31:26.884463,0.8,Very limited — dry season only,2026-05-20 05:31:26.884463+00,annual_vegetable,"Fast-growing salad leaf. Bolts in heat producing very pungent, almost inedible leaves. Succession sow every 10-14 days. Wild rocket (Diplotaxis) is more heat-tolerant than common rocket (Eruca).",False
70a734f4-f10c-4c7c-a8cc-d9925e47cef4,Broccoli,9a,10,75,21,3,"[{""timing"":14,""activity"":""Apply fertiliser"",""details"":""Blood and bone at 100g/m² at planting. Side-dress with complete fertiliser at 4 weeks. Water in thoroughly after each application."",""category"":""fertilizing""},{""timing"":35,""activity"":""Check for cabbage white butterflies"",""details"":""Check every 2-3 days from transplant. Bt spray is the safest and most effective control. Fine insect mesh (exclusion netting) over the bed eliminates butterfly damage entirely."",""category"":""pest""},{""timing"":55,""activity"":""Check head tightness"",""details"":""A tight, domed head of uniform small florets is ready for harvest. In zone 9 autumn crops, heads develop slowly and stay tight longer in cool conditions — excellent quality."",""category"":""harvest""},{""timing"":75,""activity"":""Harvest and continue for side shoots"",""details"":""Cut the central head. Leave plants for side shoot production over 4-6 weeks. Autumn-harvested broccoli produces exceptional side shoots in zone 9 conditions."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.05,Autumn/winter crop best — Feb-May transplant,2026-05-20 05:31:10.631667+00,annual_vegetable,Cool-season brassica. Cut the central head before flowers open. Side shoots continue producing after central head harvest.,False
714ca66b-5595-4420-8673-48c5e65a79f5,Watercress,10a,14,45,90,1,"[{""timing"":28,""activity"":""Begin harvesting young tips"",""details"":""In zone 10, harvest watercress tips at 8-10cm — younger than in cool zones — before heat intensifies the pungency beyond palatability. Harvest in the cool of the morning."",""category"":""harvest""},{""timing"":90,""activity"":""Refresh plant from cuttings"",""details"":""Zone 10 watercress becomes woody and unproductive faster than in cool zones. Refresh with new cuttings every 4-6 months."",""category"":""planting""}]",2026-05-20 05:31:27.998341,1.0,Partial shade and constantly wet conditions,2026-05-20 05:31:27.998341+00,perennial_vegetable,Aquatic or semi-aquatic plant. Grows in cool running water or in pots sat in trays of water. Bolts and becomes pungent in heat. Wild-harvested watercress is a liver fluke risk — only consume cultivated plant.,False
727a909b-5e41-47fe-a1cb-b8d71b1ef9c7,Apricot,8b,365,1095,30,3,"[{""timing"":60,""activity"":""Apply dormant spray"",""details"":""Lime sulfur spray while leafless controls brown rot, leaf curl and shot hole disease. Critical in cool zones where humidity promotes fungal carryover."",""category"":""pest""},{""timing"":365,""activity"":""Prune after harvest in summer"",""details"":""Apricots are pruned in summer, not winter (to avoid silver leaf disease entry points). Remove crossing branches and open the canopy to light and airflow."",""category"":""pruning""},{""timing"":730,""activity"":""Thin fruit in spring"",""details"":""Thin to 8-10cm spacing when fruitlets are marble size. Apricots are prone to alternate bearing — hard thinning in productive years reduces the problem."",""category"":""harvest""},{""timing"":1095,""activity"":""Harvest when fully coloured"",""details"":""Apricots do not continue to ripen well off the tree. Harvest when fully orange and yield to gentle pressure. Process or eat immediately — shelf life is short."",""category"":""harvest""}]",2026-05-20 05:32:07.506856,1.1,Protect blossom from late frost,2026-05-20 05:32:07.506856+00,perennial_tree,Requires 300-900 chill hours. Flowers early — frost damage to blossom is the main risk in cool zones. Insufficient chill hours in zones 11b+.,False
